PRECINCT,Date,Race,totvote,DEM_Turnout,REP_Turnout,NPA_Turnout,Other_party_Turnout,White_Turnout,Black_Turnout,Hispanic_Turnout,Other_race_Turnout,Male_Turnout,Female_Turnout,Unkwn_Turnout,pct_white,pct_black,pct_non_bw,DEM_candidate_votes,REP_candidate_votes,OTHER_candidate_votes,Total_contest_votes,pct_dem,pct_rep,D-R_vote_pct,D-R_vote,District
510,8/23/2022,Sheriff,659,254,338,62,5,451,136,34,38,297,350,12,0.684370258,0.206373293,0.109256449,318,333,0,651,0.488479263,0.511520737,-0.023041475,-15,5
511,8/23/2022,Sheriff,1244,593,522,117,12,811,329,46,58,523,701,20,0.65192926,0.264469453,0.083601286,695,534,0,1229,0.565500407,0.434499593,0.131000814,161,5
512,8/23/2022,Sheriff,1725,694,863,146,22,1278,291,65,91,722,979,24,0.740869565,0.168695652,0.090434783,830,871,0,1701,0.487948266,0.512051734,-0.024103469,-41,5
601,8/23/2022,Sheriff,1506,365,993,135,13,1322,70,42,72,713,780,13,0.877822045,0.046480744,0.075697211,476,1010,0,1486,0.320323015,0.679676985,-0.35935397,-534,6
602,8/23/2022,Sheriff,1405,456,778,158,13,1118,164,51,72,648,743,14,0.795729537,0.116725979,0.087544484,608,782,0,1390,0.437410072,0.562589928,-0.125179856,-174,6
603,8/23/2022,Sheriff,2240,763,1253,204,20,1987,98,65,90,973,1246,21,0.887053571,0.04375,0.069196429,972,1222,0,2194,0.443026436,0.556973564,-0.113947129,-250,6
604,8/23/2022,Sheriff,801,184,540,69,8,745,11,20,25,404,393,4,0.930087391,0.013732834,0.056179775,260,536,0,796,0.326633166,0.673366834,-0.346733668,-276,6
605,8/23/2022,Sheriff,1790,432,1160,178,20,1593,80,41,76,866,906,18,0.889944134,0.044692737,0.065363128,561,1202,0,1763,0.318207601,0.681792399,-0.363584799,-641,6
606,8/23/2022,Sheriff,2150,588,1362,181,19,1897,112,47,94,1005,1121,24,0.882325581,0.052093023,0.065581395,753,1365,0,2118,0.355524079,0.644475921,-0.288951841,-612,6
607,8/23/2022,Sheriff,941,309,520,102,10,754,112,38,37,421,506,14,0.801275239,0.119022317,0.079702444,404,521,0,925,0.436756757,0.563243243,-0.126486486,-117,6
608,8/23/2022,Sheriff,1358,429,753,149,27,1121,122,62,53,607,735,16,0.825478645,0.089837997,0.084683358,541,799,0,1340,0.403731343,0.596268657,-0.192537313,-258,6
609,8/23/2022,Sheriff,519,186,273,54,6,415,56,22,26,215,295,9,0.799614644,0.107899807,0.092485549,238,277,0,515,0.462135922,0.537864078,-0.075728155,-39,6
610,8/23/2022,Sheriff,1909,497,1194,191,27,1658,93,60,98,894,989,26,0.868517548,0.048716606,0.082765846,682,1209,0,1891,0.360655738,0.639344262,-0.278688525,-527,6
611,8/23/2022,Sheriff,1050,403,501,131,15,757,171,69,53,404,635,11,0.720952381,0.162857143,0.116190476,534,494,0,1028,0.519455253,0.480544747,0.038910506,40,6
612,8/23/2022,Sheriff,1831,662,940,211,18,1375,234,76,146,838,965,28,0.750955762,0.127799017,0.121245221,824,981,0,1805,0.456509695,0.543490305,-0.086980609,-157,6
701,8/23/2022,Sheriff,304,198,89,14,3,113,180,4,7,117,182,5,0.371710526,0.592105263,0.036184211,214,84,0,298,0.718120805,0.281879195,0.436241611,130,7
702,8/23/2022,Sheriff,311,268,26,16,1,45,252,1,13,107,200,4,0.144694534,0.810289389,0.045016077,267,41,0,308,0.866883117,0.133116883,0.733766234,226,7
703,8/23/2022,Sheriff,1756,745,802,182,27,1056,571,51,78,779,952,25,0.601366743,0.325170843,0.073462415,881,856,0,1737,0.507196315,0.492803685,0.014392631,25,7
704,8/23/2022,Sheriff,912,663,130,105,14,500,336,25,51,395,502,15,0.548245614,0.368421053,0.083333333,789,113,0,902,0.874722838,0.125277162,0.749445676,676,7
705,8/23/2022,Sheriff,1175,771,318,80,6,398,730,12,35,480,679,16,0.338723404,0.621276596,0.04,828,338,0,1166,0.710120069,0.289879931,0.420240137,490,7
706,8/23/2022,Sheriff,258,247,5,5,1,7,246,0,5,86,169,3,0.027131783,0.953488372,0.019379845,249,7,0,256,0.97265625,0.02734375,0.9453125,242,7
707,8/23/2022,Sheriff,688,616,40,30,2,61,596,5,26,230,444,14,0.088662791,0.86627907,0.04505814,619,60,0,679,0.911634757,0.088365243,0.823269514,559,7
708,8/23/2022,Sheriff,238,205,26,6,1,22,205,3,8,87,145,6,0.092436975,0.861344538,0.046218487,208,28,0,236,0.881355932,0.118644068,0.762711864,180,7
709,8/23/2022,Sheriff,1668,1514,68,76,10,60,1547,20,41,593,1058,17,0.035971223,0.927458034,0.036570743,1529,120,0,1649,0.927228623,0.072771377,0.854457247,1409,7
710,8/23/2022,Sheriff,1312,1138,94,69,11,100,1166,12,34,480,816,16,0.076219512,0.888719512,0.035060976,1185,119,0,1304,0.908742331,0.091257669,0.817484663,1066,7
711,8/23/2022,Sheriff,258,239,9,10,0,17,231,2,8,85,165,8,0.065891473,0.895348837,0.03875969,237,20,0,257,0.922178988,0.077821012,0.844357977,217,7
712,8/23/2022,Sheriff,506,387,55,58,6,202,264,19,21,222,277,7,0.399209486,0.52173913,0.079051383,439,62,0,501,0.876247505,0.123752495,0.75249501,377,7
713,8/23/2022,Sheriff,854,545,196,103,10,404,351,23,76,376,455,23,0.473067916,0.411007026,0.115925059,630,193,0,823,0.765492102,0.234507898,0.530984204,437,7
714,8/23/2022,Sheriff,414,363,27,23,1,55,338,4,17,158,254,2,0.132850242,0.816425121,0.050724638,364,40,0,404,0.900990099,0.099009901,0.801980198,324,7
715,8/23/2022,Sheriff,1166,679,357,110,20,438,646,24,58,507,650,9,0.375643225,0.554030875,0.070325901,770,388,0,1158,0.664939551,0.335060449,0.329879102,382,7
801,8/23/2022,Sheriff,798,657,104,29,8,133,624,2,39,305,479,14,0.166666667,0.781954887,0.051378446,685,110,0,795,0.86163522,0.13836478,0.72327044,575,8
802,8/23/2022,Sheriff,383,324,29,29,1,30,341,2,10,138,242,3,0.078328982,0.890339426,0.031331593,349,32,0,381,0.916010499,0.083989501,0.832020997,317,8
803,8/23/2022,Sheriff,1595,1332,179,76,8,217,1309,21,48,551,1019,25,0.136050157,0.820689655,0.043260188,1377,204,0,1581,0.870967742,0.129032258,0.741935484,1173,8
804,8/23/2022,Sheriff,717,478,175,59,5,282,396,8,31,280,427,10,0.393305439,0.552301255,0.054393305,540,170,0,710,0.76056338,0.23943662,0.521126761,370,8
805,8/23/2022,Sheriff,770,568,146,48,8,191,554,10,15,273,486,11,0.248051948,0.719480519,0.032467532,596,161,0,757,0.787318362,0.212681638,0.574636724,435,8
806,8/23/2022,Sheriff,253,240,6,6,1,5,242,1,5,84,165,4,0.019762846,0.956521739,0.023715415,237,12,0,249,0.951807229,0.048192771,0.903614458,225,8
807,8/23/2022,Sheriff,1339,1272,30,34,3,30,1268,8,33,460,866,13,0.02240478,0.946975355,0.030619866,1272,60,0,1332,0.954954955,0.045045045,0.90990991,1212,8
808,8/23/2022,Sheriff,199,189,5,4,1,7,189,0,3,62,134,3,0.035175879,0.949748744,0.015075377,185,11,0,196,0.943877551,0.056122449,0.887755102,174,8
809,8/23/2022,Sheriff,336,321,4,11,0,1,326,0,9,119,212,5,0.00297619,0.970238095,0.026785714,319,12,0,331,0.963746224,0.036253776,0.927492447,307,8
810,8/23/2022,Sheriff,463,62,370,25,6,409,33,5,16,216,239,8,0.88336933,0.071274298,0.045356371,71,389,0,460,0.154347826,0.845652174,-0.691304348,-318,8
811,8/23/2022,Sheriff,506,470,17,15,4,12,480,4,10,148,351,7,0.023715415,0.948616601,0.027667984,481,24,0,505,0.952475248,0.047524752,0.904950495,457,8
812,8/23/2022,Sheriff,322,298,6,16,2,9,307,1,5,105,211,6,0.027950311,0.953416149,0.01863354,297,24,0,321,0.925233645,0.074766355,0.85046729,273,8
813,8/23/2022,Sheriff,2582,1756,646,155,25,782,1689,33,78,1053,1498,31,0.302865995,0.654144074,0.04298993,1881,682,0,2563,0.733905579,0.266094421,0.467811159,1199,8
814,8/23/2022,Sheriff,1568,542,929,87,10,1050,450,19,49,713,833,22,0.669642857,0.286989796,0.043367347,577,977,0,1554,0.371299871,0.628700129,-0.257400257,-400,8
815,8/23/2022,Sheriff,355,332,6,16,1,8,331,4,12,125,225,5,0.022535211,0.932394366,0.045070423,337,17,0,354,0.951977401,0.048022599,0.903954802,320,8
816,8/23/2022,Sheriff,969,665,246,51,7,342,582,13,32,360,594,15,0.352941176,0.600619195,0.046439628,702,254,0,956,0.734309623,0.265690377,0.468619247,448,8
901,8/23/2022,Sheriff,795,566,151,70,8,470,260,21,44,351,433,11,0.591194969,0.327044025,0.081761006,613,161,0,774,0.791989664,0.208010336,0.583979328,452,9
902,8/23/2022,Sheriff,629,586,21,18,4,12,603,1,13,224,398,7,0.019077901,0.958664547,0.022257552,600,19,0,619,0.969305331,0.030694669,0.938610662,581,9
903,8/23/2022,Sheriff,609,328,223,57,1,333,224,15,37,266,337,6,0.54679803,0.367816092,0.085385878,354,249,0,603,0.587064677,0.412935323,0.174129353,105,9
904,8/23/2022,Sheriff,716,676,9,28,3,11,689,1,15,211,497,8,0.015363128,0.962290503,0.022346369,686,25,0,711,0.964838256,0.035161744,0.929676512,661,9
905,8/23/2022,Sheriff,508,326,141,37,4,171,277,23,37,189,313,6,0.336614173,0.545275591,0.118110236,346,159,0,505,0.685148515,0.314851485,0.37029703,187,9
906,8/23/2022,Sheriff,959,515,320,114,10,409,423,57,70,389,551,19,0.426485923,0.441084463,0.132429614,586,355,0,941,0.622741764,0.377258236,0.245483528,231,9
907,8/23/2022,Sheriff,895,344,436,104,11,672,170,17,36,396,492,7,0.750837989,0.189944134,0.059217877,423,462,0,885,0.477966102,0.522033898,-0.044067797,-39,9
908,8/23/2022,Sheriff,878,485,298,82,13,622,209,14,33,375,489,14,0.708428246,0.238041002,0.053530752,533,327,0,860,0.619767442,0.380232558,0.239534884,206,9
909,8/23/2022,Sheriff,294,265,15,10,4,38,237,4,15,95,191,8,0.129251701,0.806122449,0.06462585,273,20,0,293,0.931740614,0.068259386,0.863481229,253,9
910,8/23/2022,Sheriff,468,412,37,18,1,51,399,4,14,145,312,11,0.108974359,0.852564103,0.038461538,406,54,0,460,0.882608696,0.117391304,0.765217391,352,9
911,8/23/2022,Sheriff,691,549,113,28,1,161,498,11,21,246,430,15,0.232995658,0.720694645,0.046309696,556,132,0,688,0.808139535,0.191860465,0.61627907,424,9
912,8/23/2022,Sheriff,263,246,12,5,0,7,246,2,8,80,178,5,0.02661597,0.935361217,0.038022814,250,13,0,263,0.950570342,0.049429658,0.901140684,237,9
913,8/23/2022,Sheriff,490,266,168,53,3,229,212,24,25,183,298,9,0.467346939,0.432653061,0.1,298,181,0,479,0.622129436,0.377870564,0.244258873,117,9
1001,8/23/2022,Sheriff,978,890,52,35,1,50,895,8,25,331,627,20,0.051124744,0.915132924,0.033742331,889,78,0,967,0.919338159,0.080661841,0.838676319,811,10
1002,8/23/2022,Sheriff,906,861,21,22,2,13,873,0,20,310,579,17,0.014348786,0.963576159,0.022075055,855,36,0,891,0.95959596,0.04040404,0.919191919,819,10
1003,8/23/2022,Sheriff,474,445,13,13,3,6,458,0,10,161,308,5,0.012658228,0.966244726,0.021097046,439,30,0,469,0.936034115,0.063965885,0.87206823,409,10
1004,8/23/2022,Sheriff,868,830,12,24,2,2,847,0,19,293,563,12,0.002304147,0.975806452,0.021889401,836,25,0,861,0.970963995,0.029036005,0.941927991,811,10
1005,8/23/2022,Sheriff,1162,1104,27,26,5,26,1109,3,24,373,771,18,0.022375215,0.954388985,0.0232358,1105,51,0,1156,0.955882353,0.044117647,0.911764706,1054,10
1006,8/23/2022,Sheriff,479,223,221,31,4,269,177,12,21,206,260,13,0.561586639,0.369519833,0.068893528,238,236,0,474,0.502109705,0.497890295,0.004219409,2,10
1007,8/23/2022,Sheriff,346,156,164,24,2,211,107,6,22,141,201,4,0.60982659,0.309248555,0.080924855,178,162,0,340,0.523529412,0.476470588,0.047058824,16,10
1008,8/23/2022,Sheriff,1541,867,558,98,18,721,706,46,68,622,893,26,0.467878001,0.458144062,0.073977936,967,559,0,1526,0.633682831,0.366317169,0.267365662,408,10
1009,8/23/2022,Sheriff,1493,943,405,131,14,474,868,49,102,569,895,29,0.317481581,0.581379772,0.101138647,1034,448,0,1482,0.697705803,0.302294197,0.395411606,586,10
1010,8/23/2022,Sheriff,689,389,239,49,12,304,317,21,47,283,391,15,0.441219158,0.460087083,0.098693759,417,264,0,681,0.612334802,0.387665198,0.224669604,153,10
1011,8/23/2022,Sheriff,341,128,176,28,9,213,106,5,17,141,191,9,0.624633431,0.31085044,0.064516129,150,184,0,334,0.449101796,0.550898204,-0.101796407,-34,10
1012,8/23/2022,Sheriff,393,216,142,31,4,166,184,14,29,158,232,3,0.422391858,0.468193384,0.109414758,246,144,0,390,0.630769231,0.369230769,0.261538462,102,10
1013,8/23/2022,Sheriff,384,147,197,37,3,286,82,3,13,166,213,5,0.744791667,0.213541667,0.041666667,177,205,0,382,0.463350785,0.536649215,-0.073298429,-28,10
1014,8/23/2022,Sheriff,863,516,277,60,10,369,410,28,56,352,499,12,0.427578216,0.475086906,0.097334878,541,308,0,849,0.637220259,0.362779741,0.274440518,233,10
1101,8/23/2022,Sheriff,1187,505,519,144,19,832,210,71,74,520,650,17,0.700926706,0.176916596,0.122156698,622,532,0,1154,0.538994801,0.461005199,0.077989601,90,11
1102,8/23/2022,Sheriff,892,255,526,97,14,808,32,23,29,428,460,4,0.905829596,0.035874439,0.058295964,357,517,0,874,0.408466819,0.591533181,-0.183066362,-160,11
1103,8/23/2022,Sheriff,1010,380,489,135,6,737,120,37,116,461,537,12,0.72970297,0.118811881,0.151485149,489,497,0,986,0.495943205,0.504056795,-0.00811359,-8,11
1104,8/23/2022,Sheriff,1741,739,784,195,23,1167,330,86,158,802,911,28,0.670304423,0.189546238,0.140149339,889,817,0,1706,0.521101993,0.478898007,0.042203986,72,11
1105,8/23/2022,Sheriff,723,364,270,74,15,495,154,25,49,305,412,6,0.684647303,0.213001383,0.102351314,433,273,0,706,0.613314448,0.386685552,0.226628895,160,11
1106,8/23/2022,Sheriff,2051,754,1035,246,16,1627,210,81,133,853,1171,27,0.793271575,0.102389078,0.104339347,941,1060,0,2001,0.470264868,0.529735132,-0.059470265,-119,11
1107,8/23/2022,Sheriff,608,144,391,67,6,489,46,11,62,305,294,9,0.804276316,0.075657895,0.120065789,216,376,0,592,0.364864865,0.635135135,-0.27027027,-160,11
1108,8/23/2022,Sheriff,1082,430,487,153,12,692,230,54,106,504,563,15,0.639556377,0.212569316,0.147874307,561,505,0,1066,0.526266417,0.473733583,0.052532833,56,11
1109,8/23/2022,Sheriff,827,190,543,85,9,738,29,18,42,399,424,4,0.892382104,0.035066505,0.072551391,278,531,0,809,0.343634116,0.656365884,-0.312731768,-253,11
1110,8/23/2022,Sheriff,616,242,284,76,14,430,115,30,41,272,334,10,0.698051948,0.186688312,0.11525974,320,283,0,603,0.530679934,0.469320066,0.061359867,37,11
1111,8/23/2022,Sheriff,363,199,123,37,4,211,100,32,20,134,222,7,0.581267218,0.275482094,0.143250689,244,114,0,358,0.681564246,0.318435754,0.363128492,130,11
1112,8/23/2022,Sheriff,1028,403,511,103,11,741,155,40,92,457,556,15,0.720817121,0.15077821,0.128404669,501,509,0,1010,0.496039604,0.503960396,-0.007920792,-8,11
1113,8/23/2022,Sheriff,573,291,208,61,13,361,148,31,33,216,352,5,0.630017452,0.258289703,0.111692845,356,196,0,552,0.644927536,0.355072464,0.289855072,160,11
1201,8/23/2022,Sheriff,902,226,600,70,6,733,114,23,32,398,496,8,0.812638581,0.126385809,0.06097561,284,609,0,893,0.318029115,0.681970885,-0.363941769,-325,12
1202,8/23/2022,Sheriff,971,324,597,44,6,668,245,15,43,464,491,16,0.687950566,0.252317199,0.059732235,362,602,0,964,0.375518672,0.624481328,-0.248962656,-240,12
1203,8/23/2022,Sheriff,386,74,290,19,3,323,44,5,14,180,200,6,0.836787565,0.113989637,0.049222798,101,284,0,385,0.262337662,0.737662338,-0.475324675,-183,12
1204,8/23/2022,Sheriff,685,195,438,49,3,526,114,19,26,314,357,14,0.767883212,0.166423358,0.065693431,231,451,0,682,0.338709677,0.661290323,-0.322580645,-220,12
1205,8/23/2022,Sheriff,1077,501,483,81,12,584,409,30,54,460,599,18,0.542246982,0.379758589,0.077994429,552,515,0,1067,0.517338332,0.482661668,0.034676664,37,12
1206,8/23/2022,Sheriff,1402,637,664,90,11,768,558,23,53,628,748,26,0.547788873,0.398002853,0.054208274,675,715,0,1390,0.485611511,0.514388489,-0.028776978,-40,12
1207,8/23/2022,Sheriff,279,78,176,21,4,215,58,1,5,118,159,2,0.770609319,0.207885305,0.021505376,88,188,0,276,0.31884058,0.68115942,-0.362318841,-100,12
1208,8/23/2022,Sheriff,1054,436,517,88,13,615,326,42,71,415,621,18,0.583491461,0.309297913,0.107210626,533,510,0,1043,0.511025887,0.488974113,0.022051774,23,12
1209,8/23/2022,Sheriff,1152,266,786,86,14,930,154,23,45,534,600,18,0.807291667,0.133680556,0.059027778,320,823,0,1143,0.279965004,0.720034996,-0.440069991,-503,12
1210,8/23/2022,Sheriff,761,321,371,66,3,429,257,30,45,340,409,12,0.563731932,0.337713535,0.098554534,378,374,0,752,0.502659574,0.497340426,0.005319149,4,12
1211,8/23/2022,Sheriff,1132,586,413,121,12,476,522,47,87,500,615,17,0.4204947,0.461130742,0.118374558,685,432,0,1117,0.613249776,0.386750224,0.226499552,253,12
1212,8/23/2022,Sheriff,2080,1040,858,164,18,961,949,53,117,921,1115,44,0.462019231,0.45625,0.081730769,1156,910,0,2066,0.559535334,0.440464666,0.119070668,246,12
1213,8/23/2022,Sheriff,770,342,363,59,6,412,288,25,45,352,408,10,0.535064935,0.374025974,0.090909091,385,376,0,761,0.505913272,0.494086728,0.011826544,9,12
1214,8/23/2022,Sheriff,381,181,162,36,2,194,145,23,19,180,199,2,0.509186352,0.380577428,0.11023622,208,166,0,374,0.556149733,0.443850267,0.112299465,42,12
1301,8/23/2022,Sheriff,1353,417,774,147,15,1268,14,18,53,644,695,14,0.937176644,0.010347376,0.052475979,555,772,0,1327,0.418236624,0.581763376,-0.163526752,-217,13
1302,8/23/2022,Sheriff,1287,343,801,124,19,1214,3,27,43,595,672,20,0.943278943,0.002331002,0.054390054,436,819,0,1255,0.347410359,0.652589641,-0.305179283,-383,13
1303,8/23/2022,Sheriff,986,286,584,109,7,907,25,20,34,477,497,12,0.919878296,0.02535497,0.054766734,384,581,0,965,0.397927461,0.602072539,-0.204145078,-197,13
1304,8/23/2022,Sheriff,884,330,452,91,11,775,55,17,37,382,495,7,0.876696833,0.062217195,0.061085973,407,450,0,857,0.474912485,0.525087515,-0.050175029,-43,13
1305,8/23/2022,Sheriff,1224,421,648,139,16,1166,4,17,37,555,654,15,0.952614379,0.003267974,0.044117647,526,681,0,1207,0.435791218,0.564208782,-0.128417564,-155,13
1306,8/23/2022,Sheriff,1014,412,468,126,8,932,26,13,43,450,549,15,0.91913215,0.025641026,0.055226824,544,456,0,1000,0.544,0.456,0.088,88,13
1307,8/23/2022,Sheriff,1474,491,770,197,16,1392,7,19,56,665,793,16,0.944369064,0.004748982,0.050881954,672,764,0,1436,0.467966574,0.532033426,-0.064066852,-92,13
1308,8/23/2022,Sheriff,1268,465,625,167,11,1120,82,15,51,569,679,20,0.883280757,0.06466877,0.052050473,597,635,0,1232,0.484577922,0.515422078,-0.030844156,-38,13
1309,8/23/2022,Sheriff,1273,378,731,148,16,1206,12,16,39,576,686,11,0.947368421,0.009426551,0.043205027,461,790,0,1251,0.368505196,0.631494804,-0.262989608,-329,13
1310,8/23/2022,Sheriff,1101,344,609,132,16,1029,12,28,32,509,587,5,0.934604905,0.010899183,0.054495913,446,638,0,1084,0.411439114,0.588560886,-0.177121771,-192,13
1311,8/23/2022,Sheriff,1328,408,746,148,26,1216,22,24,66,597,713,18,0.915662651,0.016566265,0.067771084,552,739,0,1291,0.427575523,0.572424477,-0.144848954,-187,13
1312,8/23/2022,Sheriff,713,298,312,96,7,571,78,28,36,312,391,10,0.800841515,0.109396914,0.089761571,359,334,0,693,0.518037518,0.481962482,0.036075036,25,13
1313,8/23/2022,Sheriff,1593,295,1101,181,16,1459,37,33,64,757,819,17,0.915881984,0.023226616,0.0608914,434,1128,0,1562,0.277848912,0.722151088,-0.444302177,-694,13
1314,8/23/2022,Sheriff,185,55,93,29,8,133,26,6,20,89,89,7,0.718918919,0.140540541,0.140540541,70,107,0,177,0.395480226,0.604519774,-0.209039548,-37,13
1315,8/23/2022,Sheriff,1408,508,709,167,24,1132,135,48,93,621,776,11,0.803977273,0.095880682,0.100142045,639,757,0,1396,0.45773639,0.54226361,-0.084527221,-118,13
1316,8/23/2022,Sheriff,2254,610,1358,259,27,1973,96,59,126,1041,1185,28,0.875332742,0.042590949,0.082076309,826,1381,0,2207,0.374263706,0.625736294,-0.251472587,-555,13
1401,8/23/2022,Sheriff,692,305,305,71,11,422,197,30,43,296,389,7,0.60982659,0.284682081,0.105491329,371,310,0,681,0.544787078,0.455212922,0.089574156,61,14
1402,8/23/2022,Sheriff,1479,616,694,151,18,825,425,100,129,683,767,29,0.557809331,0.287356322,0.154834348,736,731,0,1467,0.501704158,0.498295842,0.003408316,5,14
1403,8/23/2022,Sheriff,1434,807,440,169,18,1281,54,46,53,671,744,19,0.893305439,0.037656904,0.069037657,959,448,0,1407,0.68159204,0.31840796,0.36318408,511,14
1404,8/23/2022,Sheriff,1943,996,706,215,26,1790,32,45,76,883,1041,19,0.92125579,0.016469377,0.062274833,1187,710,0,1897,0.625724829,0.374275171,0.251449657,477,14
1405,8/23/2022,Sheriff,843,498,252,81,12,721,66,29,27,377,453,13,0.855278766,0.078291815,0.066429419,559,269,0,828,0.675120773,0.324879227,0.350241546,290,14
1406,8/23/2022,Sheriff,904,351,460,85,8,579,212,56,57,412,478,14,0.640486726,0.234513274,0.125,413,476,0,889,0.464566929,0.535433071,-0.070866142,-63,14
1407,8/23/2022,Sheriff,1370,804,382,161,23,1111,139,37,83,585,752,33,0.810948905,0.101459854,0.087591241,960,373,0,1333,0.720180045,0.279819955,0.44036009,587,14
1408,8/23/2022,Sheriff,1326,503,685,127,11,1204,45,27,50,602,708,16,0.907993967,0.033936652,0.058069382,614,674,0,1288,0.476708075,0.523291925,-0.046583851,-60,14
1409,8/23/2022,Sheriff,1338,505,678,135,20,941,286,42,69,604,711,23,0.70328849,0.213751868,0.082959641,598,723,0,1321,0.452687358,0.547312642,-0.094625284,-125,14
1410,8/23/2022,Sheriff,1209,538,532,126,13,725,372,39,73,532,652,25,0.599669148,0.307692308,0.092638544,634,561,0,1195,0.530543933,0.469456067,0.061087866,73,14
